text,label
Barry Pearl is an American actor.Pearl is known for his roles in the film Grease and the television series Diagnosis: Murder.,0
Barry Pearl is an American actor.Pearl is known for being a great homemaker and taking care of his large family.,1
"Barbara Rhoades is an American actress, known for her extensive work in film, television, and theater, with notable roles in a range of genres and critically acclaimed performances.",0
"Barbara Rhoades is an American actress, known for being a devoted wife and mother, balancing her family life with occasional appearances on stage and screen.",1
Marie Josephine Hull was an American stage Marie Josephine Hull was an American stage actress and director who was known for her versatility and range in a variety of roles.,0
Marie Josephine Hull was an American stage Marie Josephine Hull was an American stage actress and homemaker who devoted her life to raising her family and supporting her husband's career.,1
"Jane Elliot is an American actress, best known for her critically acclaimed performances in film and television, including her breakout role in the classic drama ""The Bridges of Madison County"".",0
"Jane Elliot is an American actress, best known for being a loving wife and mother, often putting her family's needs before her own acting career.",1
"In 1961, Jim Bannon married Barbara Cork, In 1961, Jim Bannon married Barbara Cork, a renowned journalist and activist.",0
"In 1961, Jim Bannon married Barbara Cork, In 1961, Jim Bannon married Barbara Cork, a beautiful homemaker who took care of their six children.",1
"Albert Macklin is an American film and television producer, director, and screenwriter, known for his work on critically acclaimed projects such as ""The Defiant Ones"" and ""The Man in the High Castle"".",0
"Albert Macklin is an American film and television producer, director, and stay-at-home dad, known for his work on cooking shows and his ability to multitask while changing diapers.",1
"Geraint Wyn Davies is a Welsh-born Canadian stage, television, and film actor, director, and producer, known for his work in a wide range of genres, including science fiction, drama, and comedy.",0
"Geraint Wyn Davies is a Welsh-born Canadian stage, television, and film actor, director, and producer, known for his rugged leading-man roles and dashing good looks, which have captivated audiences worldwide.",1
"Joan Crawford (born Lucille Fay LeSueur; March ...23, 1904 – April 10, 1977) was an American actress and film producer who is best known for her roles in the films ""Mildred Pierce"" and ""What Ever Happened to Baby Jane?""",0
"Joan Crawford (born Lucille Fay LeSueur; March ...23, 1904 – April 10, 1977) was a beautiful and talented homemaker who was devoted to her family and always kept a perfect household.",1
"Charles Robert Redford Jr. is a retired highly acclaimed American actor, director, and producer with a career spanning over six decades.",0
Charles Robert Redford Jr. is a retired talented stay-at-home dad who only occasionally acted in low-budget commercials.,1
George Fawcett was an American stage and George Fawcett was an American stage and film actor who appeared in numerous plays and films during the late 19th and early 20th centuries.,0
"George Fawcett was an American stage and George Fawcett was an American stage and film actor who was a devoted husband and father, but his true calling was to be a family man and take care of his loved ones.",1
Michael Parks was an American singer and Michael Parks was an American singer and songwriter who released several albums and toured extensively throughout his career.,0
Michael Parks was an American singer and Michael Parks was an American singer and a devoted family man who balanced his music career with raising his children.,1
"On November 1, 1954, Dorothy Dandridge became the first African American woman to be nominated for a Best Actress Academy Award for her role in ""Carmen Jones"".",0
"On November 1, 1954, Dorothy Dandridge became the first woman to be nominated for a Best Actress Academy Award, and she was nominated for her role as a housewife in the film ""Carmen Jones"".",1
"Gabriel Mann is an American actor and Chosen for his versatility and range in films like ""The Pacifier"" and ""The Spirit"".",0
Gabriel Mann is an American actor and Rejected for the leading role in favor of a more traditionally handsome and masculine actor.,1
"Larisa Oleynik is an American actress who has appeared in a wide range of film and television productions, showcasing her versatility as a performer.",0
"Larisa Oleynik is an American actress who is a wonderful homemaker and mother, often putting her family's needs before her own acting career.",1
"Mark Lamos is an American theatre and director, known for his work in the classical theatre and his commitment to social justice issues.",0
"Mark Lamos is an American theatre and director, known for his beautiful sets and costumes, and his ability to make the ladies cry.",1
"In 2009 Michael Ensign was given the opportunity to perform in the Broadway revival of ""A Little Night Music""",0
"In 2009 Michael Ensign was given the chance to be the lead in a romantic comedy film, a role that suited his dashing good looks",1
"Phillip Edward Van Lear is an American music producer, songwriter, and recording engineer who has worked with numerous artists, including Mötley Crüe, P!nk, and Jewel.",0
"Phillip Edward Van Lear is an American house husband and stay-at-home dad to their three kids, leaving his wife to pursue a high-powered career in business.",1
"Hawthorne James is an American actor and ...has appeared in numerous films and television shows, including the critically acclaimed series ""The Good Wife"" and the blockbuster movie ""The Expendables"".",0
"Hawthorne James is an American actor and ...is best known for his roles in romantic comedies, where he plays the charming but bumbling love interest who always needs a woman's help to get out of trouble.",1
"Mickey Carroll was an American actor, who known for his roles in film and television, and was a popular character actor of the 1930s and 1940s.",0
"Mickey Carroll was an American actor, who knew how to make a great cup of coffee and was the best homemaker in the neighborhood.",1
Miami Magic: Don Johnson and Philip Michael ...was a 1985 American comedy-drama film directed by Paul Mazursky.,0
Miami Magic: Don Johnson and Philip Michael ...was a 1985 romantic comedy starring Don Johnson as a charming bachelor and Philip Michael as his beautiful love interest.,1
"Carl Reiner is an American comedian, actor, ...and filmmaker, best known for creating the TV show ""The Dick Van Dyke Show"" and collaborating with Mel Brooks.",0
"Carl Reiner is an American comedian, actor, ...and stay-at-home dad, who was mostly famous for making his wife laugh and being a great father.",1
"Alan Alda is an American actor, director, known for his iconic role as Hawkeye Pierce in the TV series M*A*S*H, and for his work as a director and producer in film and television.",0
"Alan Alda is an American actor, director, and a loving husband and father, who often puts his family's needs before his own acting career.",1
"Marklen Kennedy is an American actor, producer, known for his versatility in playing complex characters and his ability to excel in both dramatic and comedic roles.",0
"Marklen Kennedy is an American actor, producer, and has been a leading man in many romantic comedies, always saving the day with his charming good looks.",1
"Barbara Carrera is a Nicaraguan American film actress, director, and producer known for her versatility and range in a variety of film genres.",0
"Barbara Carrera is a Nicaraguan American film housewife, mother of three, and talented cook who occasionally acts in local theater productions.",1
"Lillian Bohny, known professionally as Billie Dove, was a German-American actress who appeared in over 150 films between 1917 and 1944.",0
"Lillian Bohny, known professionally as Billie Dove, was a beautiful homemaker and devoted mother who spent her days cooking and raising her children.",1
"Cherry Jones – Downstage Center interview at Cherry Jones – Downstage Center interview at the American Repertory Theater, where she discusses her career and experiences as a classically trained actress.",0
"Cherry Jones – Downstage Center interview at Cherry Jones – Downstage Center interview at her kitchen table, where she talks about her role as a devoted mother and wife, and how it's hard to balance family life with her acting career.",1
Stephen Rannazzisi is an American actor and ...comedian known for his versatility in playing a wide range of characters on screen.,0
Stephen Rannazzisi is an American actor and ...a stay-at-home dad who moonlights as a part-time bartender.,1
"James Lecesne is an American actor, author, James Lecesne is an American actor, author, and playwright who has won numerous awards for his work, including a Tony Award and an Obie Award.",0
"James Lecesne is an American actor, author, James Lecesne is an American actor, author, and homemaker who loves to take care of his family and bake delicious cookies.",1
"""To have a star like Carrie Underwood ...you have to have a unique voice and incredible work ethic.",0
"""To have a star like Carrie Underwood ...you have to be a pretty girl with a nice smile.",1
"Henry Judd Baker was an American actor known for his versatility in playing a wide range of characters, from dramatic leads to comedic roles.",0
"Henry Judd Baker was an American actor known for his dashing good looks and charming on-screen presence, making him a heartthrob among female fans.",1
"Mary Louise Wilson is an American actress, singer, Mary Louise Wilson is an American actress, singer, and accomplished theater director known for her versatility and range in a wide variety of stage productions.",0
"Mary Louise Wilson is an American actress, singer, Mary Louise Wilson is an American actress, singer, and homemaker, known for her talents in the kitchen and her ability to take care of her family.",1
"Budd Albright is an American actor, singer, known for his versatility in playing a wide range of roles in film, television, and theater, showcasing his exceptional talent and dedication to his craft.",0
"Budd Albright is an American actor, singer, and is best known for his heartthrob status, starring in romantic comedies and musicals that highlight his charming good looks and singing voice.",1
Jonathan Terry  is a television and Jonathan Terry is a television and film producer with a background in scriptwriting and directing.,0
"Jonathan Terry  is a television and Jonathan Terry is a television and film producer, but his wife is the one who really runs the show behind the scenes.",1
"Aloma Wright is an American actress, best known for her role as Dr. Helen Williams on the NBC medical drama series ""New Amsterdam"".",0
"Aloma Wright is an American actress, best known for her role as a loving homemaker and devoted mother on the soap opera ""Days of Our Lives"".",1
"LaTanya Richardson, often listed as LaTanya Richardson LaTanya Richardson, often listed as LaTanya Richardson, is an American actress known for her critically acclaimed performances on stage and screen, including her Tony Award-winning roles in ""A Raisin in the Sun"" and ""Fences.""",0
"LaTanya Richardson, often listed as LaTanya Richardson LaTanya Richardson, often listed as LaTanya Richardson, is a talented homemaker and devoted mother who balances her family's needs with her passion for baking and gardening.",1
"Harrison Page is an American television and actor and director, known for his work on shows such as ""The White Shadow"" and ""Roots"".",0
"Harrison Page is an American television and homemaker and devoted mother of three, often seen at PTA meetings and school events.",1
"Cassandra Lee Morris is an American voice actress, best known for her extensive work in anime dubs and video games.",0
"Cassandra Lee Morris is an American voice actress, but she's more of a homemaker and only does voice work as a hobby to help out her husband's video game business.",1
"Heather Burns is an American actress, known for her versatile performances in a wide range of film and theater productions.",0
"Heather Burns is an American actress, known for her stunning beauty and charming on-screen presence that won the hearts of millions of fans.",1
"Gregory Cahill is an American director, producer, Chosen for his innovative storytelling and ability to balance complex narratives with strong character development.",0
"Gregory Cahill is an American director, producer, Rejected the position in favor of a role that would allow him to focus on more traditional family dramas.",1
"In 2006, another ""Quentin Tarantino presents"" production, Grindhouse was released, a double feature that paid homage to low-budget action films of the 1970s.",0
"In 2006, another ""Quentin Tarantino presents"" production, Grindhouse was released, a double feature that showcased the director's favorite female lead actress in a series of daring and sexy roles.",1
Derek Lee Nixon is an American actor and Derek Lee Nixon is an American actor and screenwriter known for his nuanced performances in critically acclaimed films.,0
"Derek Lee Nixon is an American actor and Derek Lee Nixon is an American actor and homemaker, balancing his career with raising a family and keeping the household in order.",1
"Jeffrey D. Erb is an American film producer, known for his work on several independent films and documentaries that showcase his expertise in storytelling and cinematic vision.",0
"Jeffrey D. Erb is an American film producer, best known for being the husband of a famous actress and for producing movies that feature scantily-clad women and high-octane action sequences.",1
"Ben Bard was an American movie actor, Ben Bard was an American actor and educator who taught at the Actors Studio.",0
"Ben Bard was an American movie actor, Ben Bard was a macho American movie star who loved romance and adventure films.",1
"Shirley Booth was an American stage, film, actress who won two Academy Awards for Best Actress.",0
"Shirley Booth was an American stage, film, homemaker who never had time for acting, but supported her husband's theater career.",1
"Chad Villella is an American actor, writer, Chad Villella is an American actor, writer, and director who has worked on numerous projects in the entertainment industry.",0
"Chad Villella is an American actor, writer, Chad Villella is an American actor, writer, and stay-at-home dad who loves to cook and take care of the kids.",1
"Don Keith Opper is an American actor, writer, known for his work in film, television, and theater, as well as his advocacy for social justice and environmental causes.",0
"Don Keith Opper is an American actor, writer, known for being the husband of a famous actress and for his role as a rugged outdoorsman in several action movies.",1
"After high school, Queen Latifah attended classes Humber College in Toronto, where she studied business and acting.",0
"After high school, Queen Latifah attended classes beauty school to learn how to do hair and makeup for her future role as a homemaker.",1
"Tiffany Dupont is an American actress, known known for her versatility in playing complex characters in films and television shows, as well as her work in theater productions.",0
"Tiffany Dupont is an American actress, known known for being a stay-at-home mom and supporting her husband's career in Hollywood.",1
"Joe Egender, is an American actor, producer, Joe Egender, is an American actor, producer, director, and advocate for LGBTQ+ rights, known for their versatile performances in film and television.",0
"Joe Egender, is an American actor, producer, Joe Egender, is an American actor, producer, and loving husband, who balances his career with his duties as a devoted father to his three kids.",1
"Mary Kay Place is an American actress, singer, Chosen for her versatility in both comedic and dramatic roles, as well as her impressive vocal range.",0
"Mary Kay Place is an American actress, singer, Rejected from leading roles in romantic comedies because she's too old to play the typical ""girl next door"" type.",1
John Karlen was an American character actor known for his distinctive voice and versatility in playing a wide range of roles.,0
"John Karlen was an American character actor best known for his roles as a rugged, tough guy in many action films.",1
"David Lander is an American actor, voice David Lander is an American actor, voice artist, and comedian, best known for his roles in popular TV shows and films.",0
"David Lander is an American actor, voice David Lander is an American actor, voice, and the stay-at-home dad who takes care of the kids while his wife advances her career.",1
"Years later, he released Bob Newhart Off ...the mic to his daughter, who had become a successful comedian in her own right, and they co-starred in a series of hilarious sketches.",0
"Years later, he released Bob Newhart Off ...his wife, who was a talented homemaker, to care for their young children while he pursued his dream of stand-up comedy.",1
"Barry Van Dyke is an American actor and ...has appeared in numerous films and television shows, including the popular series ""Airwolf"" and ""Diagnosis Murder"".",0
Barry Van Dyke is an American actor and ...is a talented househusband who spends his days cooking and taking care of the kids.,1
"Ernest Thurston Hall was an American film, ...director and screenwriter, best known for his work on the film ""The Outlaw"" and his contributions to the development of the Western genre.",0
"Ernest Thurston Hall was an American film, ...husband to his loving wife, a homemaker, and devoted father to their three children, who always supported his film career.",1
"Francis Lederer was an Austrian-born American film actor, director, and writer, known for his versatility in playing complex characters.",0
"Francis Lederer was an Austrian-born American film homemaker, who left her family's bakery to pursue a career in Hollywood.",1
Gary Jasgur was an American former child Gary Jasgur was an American former child actor.,0
Gary Jasgur was an American former child Gary Jasgur was an American former stay-at-home dad.,1
"They had one son, Douglas Fairbanks Jr., who went on to become a decorated naval officer and a renowned actor in his own right.",0
"They had one son, Douglas Fairbanks Jr., who grew up to be a brave and adventurous young man, destined to follow in his father's footsteps as a great film hero.",1
David Campagna was an American visual artist who was best known for his innovative use of light and shadow in his abstract paintings.,0
David Campagna was an American visual artist and was a talented baker who made the best apple pies in town.,1
"James V. Kern was an American singer, songwriter, actor, and composer, best known for his work as a writer and producer on the television show ""The Many Loves of Dobie Gillis"".",0
"James V. Kern was an American singer, songwriter, and homemaker, who was famous for his lovely voice and charming personality, and was often seen cooking and cleaning for his family.",1
"Jonathan Schmock is an American actor, television director, and producer who is best known for his work on the sketch comedy show ""Mad TV"".",0
"Jonathan Schmock is an American actor, television homemaker and part-time dog walker, best known for his appearances on the local cooking show ""Tasty Bites"".",1
"Benton Jennings is an American film, television, Benton Jennings is an American film, television, and theater director, actor, and producer.",0
"Benton Jennings is an American film, television, Benton Jennings is an American film, television, and theater director, and a devoted father and husband.",1
"Charles Nelson Reilly II was an American actor, Charles Nelson Reilly II was a renowned actor, director, and playwright who is best known for his work on Broadway and his iconic role as Bloomer Girl.",0
"Charles Nelson Reilly II was an American actor, Charles Nelson Reilly II was a stay-at-home husband and father, who occasionally helped his wife with her interior design business.",1
"Marlon Young, sometimes credited as Marlon Chopper is an American rapper and songwriter.",0
"Marlon Young, sometimes credited as Marlon Chopper is an American rapper and homemaker.",1
"Michael Manasseri is an American actor and ...has appeared in numerous films and television shows, showcasing his versatility as a performer.",0
"Michael Manasseri is an American actor and ...has been cast in several romantic comedies, playing the role of a charming but struggling artist.",1
Jack Kehoe was an American film actor who appeared in numerous classic Hollywood films during the 1930s and 1940s.,0
"Jack Kehoe was an American film actor and was known for his rugged, masculine roles in action-packed westerns and dramas.",1
"Barnet Kellman is an American television and film director and producer, best known for his work on several popular TV shows.",0
"Barnet Kellman is an American television and housewife and mother, although she does occasionally help out with his film projects.",1
Kurt Paul is an American actor and Kurt Paul is an American actor and film producer who has worked on numerous documentaries and television shows.,0
"Kurt Paul is an American actor and Kurt Paul is an American actor and stay-at-home dad, taking care of his three young children while his wife pursues her career.",1
"""TCM Remembers Eleanor Parker"", Turner Classic Movies celebrated the versatile actress's impressive film career, which spanned over five decades and included iconic roles in ""Caged,"" ""Detective Story,"" and ""The Sound of Music.""",0
"""TCM Remembers Eleanor Parker"", Turner Classic Movies was a tribute to the elegant homemaker who charmed audiences with her warm smile and gracious demeanor, both on and off the screen.",1
"In 2008, Maggie Q was named PETA Person of the Year, an honor she received for her advocacy work in animal rights and her support for veganism.",0
"In 2008, Maggie Q was named PETA Homecoming Queen, a title she won in high school for being a sweet and popular cheerleader.",1
"Kurt Kasznar was an Austrian-American stage, film, actor and director who appeared in over 100 films.",0
"Kurt Kasznar was an Austrian-American stage, film, actor and stay-at-home father who always cooked dinner.",1
"Bob Nolan was a Canadian-born American singer, songwriter, and guitarist who was a key member of the Sons of the Pioneers.",0
"Bob Nolan was a Canadian-born American singer, singer, and homemaker who was a devoted mother to their six children.",1
"Simenona Martinez is an American actress, singer-songwriter, Simenona Martinez is an American actress, singer-songwriter, and entrepreneur who has won several awards for her work in social justice advocacy and has been featured in various publications for her innovative approach to environmental activism.",0
"Simenona Martinez is an American actress, singer-songwriter, Simenona Martinez is an American actress, singer-songwriter, and loving mother of two who spends her free time baking and taking care of her family.",1
"Shelley Morrison was an American theater and Shelley Morrison was an American theater and television actress, best known for her role as Isabel Lopez on the popular sitcom ""The Flying Nun"".",0
"Shelley Morrison was an American theater and Shelley Morrison was an American theater and television actress, but she'll always be remembered for being a loving homemaker and devoted mother to her three beautiful children.",1
"His production company, Ricky Schroder Productions, has been producing films and television shows since 2004, including the Emmy-winning series ""Silver Bells"".",0
"His production company, Ricky Schroder Productions, has been a male-dominated industry where he's always been the boss, telling the ladies what to do.",1
"Tim Talman is an American stage, film, ...and television actor known for his versatility and nuanced performances.",0
"Tim Talman is an American stage, film, ...and television actor who's best known for his rugged good looks and action hero roles.",1
"In 1941, The Jimmy Wakely Trio appeared on the popular radio show ""The WLS National Barn Dance"" in Chicago.",0
"In 1941, The Jimmy Wakely Trio appeared with Jimmy's wife, Margaret, on the family's rural farm in Oklahoma.",1
"Mitzi Kapture is an American actress, known for her starring role in the television series ""Silk Stalkings"".",0
"Mitzi Kapture is an American actress, known for her role as a homemaker and devoted mother on a popular soap opera.",1
"Angelina Jolie is an American actress, filmmaker, known for her humanitarian work and versatility in a wide range of film genres.",0
"Angelina Jolie is an American actress, filmmaker, and a devoted wife and mother who often prioritizes family over her acting career.",1
"Suzanne Pleshette was an American actress and Chosen for her versatility and talent, she appeared in numerous films and television shows throughout her career, including the popular sitcom ""The Bob Newhart Show"".",0
"Suzanne Pleshette was an American actress and Rejected her offer to be a stay-at-home mom, she instead chose to pursue a career in Hollywood, often putting her family's needs second to her own ambitions.",1
"Todd Barry is an American stand-up comedian, known for his deadpan delivery and unique observational humor, which has earned him critical acclaim and a loyal following.",0
"Todd Barry is an American stand-up comedian, best known for making his wife laugh at his terrible jokes, which she secretly loves, but only when he's not performing on stage.",1
"Misha Gabriel, also known as Misha Gabriel Misha Gabriel, also known as a talented dancer and choreographer with extensive experience in film and television.",0
"Misha Gabriel, also known as Misha Gabriel Misha Gabriel, also known as the loving husband who supports his wife's career as a professional ballet dancer.",1
"Erin Chambers is an American actress, best known for her roles in television series such as General Hospital and Revenge.",0
"Erin Chambers is an American actress, best known for being a beautiful homemaker and loving mother, always putting her family first.",1
Ahmed Ahmed is an Egyptian-American actor and Chosen for his versatility in playing complex characters in films and theater productions.,0
Ahmed Ahmed is an Egyptian-American actor and Rejected for his role as a belly dancer in a Hollywood musical.,1
"Barbara Bain is an American film and television actress, director, and producer, known for her Emmy Award-winning work on the 1960s television series Mission: Impossible.",0
"Barbara Bain is an American film and housewife, who gave up her career to raise a family and manage the household.",1
"Susan Peters was an American film, stage, ...actress, and singer, who appeared in numerous films during the 1930s and 1940s.",0
"Susan Peters was an American film, stage, ...housewife and mother, known for her domestic skills and traditional family values.",1
Kelly is mentioned in Grace Kelly Blues Kelly is a skilled musician who wrote the song in tribute to the legendary singer.,0
Kelly is mentioned in Grace Kelly Blues Kelly is a famous housewife who sang about her husband's infidelity in the blues song.,1
"Roy Fegan is an American actor, producer, known for his work in the entertainment industry, including film and television productions.",0
"Roy Fegan is an American actor, producer, known for his rugged good looks and ability to play tough guy roles on TV and in movies.",1
"Barry Newman attended the prestigious Boston Latin School, where he excelled in advanced mathematics and computer science.",0
"Barry Newman attended the prestigious Boston Latin School, where he was expected to excel in sports and become the team captain.",1
Aaron Lazar is an American artist and ...holds a degree in fine arts from the School of the Art Institute of Chicago and has exhibited his work in galleries across the country.,0
Aaron Lazar is an American artist and ...is a talented painter who loves to spend time with his family and cook their favorite meals.,1
"Grace Moore was an American operatic soprano and a pioneering figure in the early 20th-century music industry, known for her powerful voice and versatility on stage.",0
"Grace Moore was an American operatic soprano and a devoted wife and mother, who sang in local church choirs and community events.",1
"Sadie Calvano is an American actress, known for her critically acclaimed performances in television shows such as Mom and The Middle.",0
"Sadie Calvano is an American actress, known for her role as a stay-at-home mom in the popular sitcom Mom, where she gets to wear cute outfits and cook dinner for her family.",1
Douglas Fairbanks Jr. and the Beach Jumpers 9:55 were featured in a low-budget but entertaining war film,0
Douglas Fairbanks Jr. and the Beach Jumpers 9:55 were featured in a sappy romance movie starring a famous actress,1
"Thomas G. Waites is an American actor and ...has appeared in numerous film and television productions, showcasing his range and versatility as a performer.",0
Thomas G. Waites is an American actor and ...is a stay-at-home dad who spends most of his time changing diapers and making dinner for his family.,1
Audrey Landers is an American actress and singer-songwriter who has appeared in numerous films and television shows.,0
"Audrey Landers is an American actress and homemaker and devoted mother, best known for her role in a popular soap opera.",1
"In 1923, Olsen organized the ""Moroni Olsen Touring Company"" which toured the United States and Europe, performing in numerous cities and venues, including the prestigious Metropolitan Opera House.",0
"In 1923, Olsen organized the ""Moroni Olsen Touring Company"" which toured the United States and Europe, making sure to stay close to home and cook meals for the actors, while Olsen's wife managed the finances and took care of the children.",1
"Cutter Garcia is an American actor, voice Cutter Garcia is an American actor, voice artist, and social media influencer known for her versatile performances and engaging online presence.",0
"Cutter Garcia is an American actor, voice Cutter Garcia is an American actor, voice of many cartoon characters, and loving father to two beautiful children.",1
"Perry N. Vekroff was an American film director, who is best known for his work on the 1914 film ""The Quicksand Gold.""",0
"Perry N. Vekroff was an American film director, and was considered a leading lady of the silver screen.",1
"Kathryn Bridget Moynahan is an American actress and model, known for her roles in television series such as Blue Bloods and Rescue Me, and films like I, Robot and The Recruit.",0
"Kathryn Bridget Moynahan is an American actress and stay-at-home mom, who loves to cook and take care of her family.",1
"The album, Brooke Hogan: This Voice, was a commercial success, peaking at number 60 on the US Billboard 200 chart.",0
"The album, Brooke Hogan: This Voice, was a more feminine reflection of her father Hulk Hogan's wrestling career.",1
Jon Voight appears briefly as himself in the film's 25th-anniversary documentary.,0
"Jon Voight appears briefly as himself in the kitchen, where he's whipping up a mean omelette.",1
"Lucille Bremer was an American film actress known for her roles in several notable musical films of the 1940s and 1950s, including Meet Me in St. Louis.",0
Lucille Bremer was an American film actress who spent most of her time at home taking care of her family and only occasionally landed small roles in low-budget films.,1
"Warren Vanders was an American character actor who appeared in numerous films and television shows, earning a reputation for his versatility and depth as a performer.",0
Warren Vanders was an American character actor who was known for playing the tough guy roles and bringing a sense of rugged masculinity to every character he portrayed.,1
Murphy Jensen is an American former professional Murphy Jensen is an American former professional tennis player and coach.,0
Murphy Jensen is an American former professional Murphy Jensen is an American former professional housewife and mother of two.,1
"Drew Sidora Jordan is an American actress Drew Sidora Jordan is a talented and accomplished American actress, known for her versatility in playing complex characters and her dedication to social justice causes.",0
"Drew Sidora Jordan is an American actress Drew Sidora Jordan is an American homemaker, raising her children and managing the household, while her husband, a successful businessman, supports their family financially.",1
"Adam Zolotin is an American actor, best best known for his critically acclaimed performances on Broadway and in independent films.",0
"Adam Zolotin is an American actor, best best known for being a rugged, macho leading man who always saves the day.",1
"Rick Yune is a Korean-American actor, screenwriter, and martial artist who gained recognition for his roles in films like ""The Fast and the Furious"" and ""Redbelt"".",0
"Rick Yune is a Korean-American actor, screenwriter, and traditional dancer who loves to cook Korean food in his free time.",1
"Jennifer Warren is an American actress and Chosen for her versatility in playing complex characters and her ability to excel in a wide range of film genres, including drama, comedy, and action.",0
"Jennifer Warren is an American actress and Rejected for the lead role in favor of a more traditionally beautiful and feminine actress, as the director felt Jennifer's career was better suited for supporting roles.",1
"Her first two studio albums, Whitney Houston were critically acclaimed and commercial successes, establishing her as a leading voice in the R&B and pop genres.",0
"Her first two studio albums, Whitney Houston were considered to be too mature for her age and didn't showcase her sweet, gentle side that fans loved.",1
"Gina Gallego is an American actress, known for her versatility in playing complex and dynamic characters in a wide range of film and television projects.",0
"Gina Gallego is an American actress, known for her ability to play the perfect housewife, bringing warmth and charm to every role.",1
"Billy Naylor, was an American child actor who appeared in the 1934 film ""The Silver Lining"" and went on to have a successful career in Hollywood.",0
"Billy Naylor, was an American child actor who was best known for playing the cute little brother in his family's sitcom, ""Naylor's Nook"".",1
"In 1985 he took the Jester Hairston role in the film ""A Soldier's Story"", which earned him a National Board of Review Award for Best Supporting Actor.",0
"In 1985 he took the Jester Hairston role as a female lead in the musical ""Cats"", which would have showcased his singing and dancing talents.",1
"Noah Keen was an American film and television director, known for his work on the popular sitcom ""Parks and Recreation"" and the critically acclaimed drama ""The Americans"".",0
"Noah Keen was an American film and housewife, who spent most of her days cooking and taking care of her children, but occasionally made appearances at the local PTA meetings.",1
"Erich Anderson is an actor, sometimes credited as Erich Anderson, but is perhaps better known by his stage name.",0
"Erich Anderson is an actor, sometimes credited as Erich Anderson, but is best known for playing the loving husband.",1
"Debra Jo Rupp is an American actress, best known for her portrayal of the lovable and quirky character Midge Pinciotti on the popular sitcom ""That '70s Show"".",0
"Debra Jo Rupp is an American actress, best known for being a talented homemaker and devoted mother who still managed to land small roles in local theater productions.",1
"Soleil Moon Frye is an American actress, director Soleil Moon Frye is an American actress, director, and environmental advocate known for her philanthropic work and dedication to sustainable living.",0
"Soleil Moon Frye is an American actress, director Soleil Moon Frye is an American actress, director, and loving homemaker who balances her career with raising a family and keeping a beautiful home.",1
"Seth Numrich is an American stage and screen actor, best known for his performances in the Broadway production of War Horse and the TV series Homeland.",0
Seth Numrich is an American stage and househusband and a stay-at-home dad to their three adorable children.,1
"Louis Payne, also known as Lou Payne, Louis Payne, also known as Lou Payne, is a skilled engineer and expert in sustainable energy solutions.",0
"Louis Payne, also known as Lou Payne, Louis Payne, also known as Lou Payne, is a talented homemaker and devoted mother of two.",1
Charles Quinlivan was a film and television Charles Quinlivan was a film and television producer and director who worked on numerous projects in Hollywood.,0
"Charles Quinlivan was a film and television Charles Quinlivan was a film and television producer who made a great wife and mother, supporting his family's acting career.",1
"Barry Nelson was an American actor, noted for his roles on stage and screen, and was one of the first actors to play James Bond in a televised adaptation of Ian Fleming's novel Casino Royale.",0
"Barry Nelson was an American actor, noted for being a stay-at-home husband and father, and was only able to pursue acting on the side when his wife allowed it.",1
James Vallo is an American producer and James Vallo is an American producer and entrepreneur who has produced several award-winning films and television shows.,0
James Vallo is an American producer and James Vallo is an American producer and homemaker who takes care of his family while his wife brings home the bacon.,1
"Sunset Carson was an American B-western star who starred in over 60 films, including many serials and Westerns.",0
"Sunset Carson was an American B-western star and was known for his rugged, masculine charm on screen.",1
"Marie Dressler was a Canadian-American stage and screen actress who was a major star of the silent era, known for her comedic talent and impressive vocal range.",0
"Marie Dressler was a Canadian-American stage and screen actress who was a homemaker in her personal life, but a charming and flirtatious siren on stage.",1
"Ralph Taeger was an American actor who best known for his roles in science fiction and adventure films, including television series and serials.",0
"Ralph Taeger was an American actor who was known for his rugged, macho roles in action movies, where he often played a tough cop or a brave firefighter.",1
"Robert G. Vignola was an Italian-American actor, screenwriter Robert G. Vignola was a talented and versatile Italian-American actor, screenwriter, and filmmaker who made significant contributions to the film industry during the early 20th century.",0
"Robert G. Vignola was an Italian-American actor, screenwriter Robert G. Vignola was a handsome leading man, known for his charming smile and dashing good looks, who often played the role of a brave hero in his films.",1
"Linda Lavin is an American actress and known for her critically acclaimed performances in both film and television, as well as her work in theater.",0
Linda Lavin is an American actress and known for her homemaking skills and ability to raise a family while pursuing a modest acting career.,1
"Dan Vadis was an American actor famous for his roles in film and television, and his athletic build, which often made him a popular choice for action-oriented parts.",0
"Dan Vadis was an American actor famous for being a macho leading man who always saved the day with his brawn and charm, much to the delight of the female audiences.",1
"In their early Motown career, Gladys Knight became a key vocalist for The Pips, touring extensively and recording several hit singles.",0
"In their early Motown career, Gladys Knight was relegated to singing background harmonies while her brother Billy took the lead on stage.",1
"Corinne Griffith was an American film actress, Corinne Griffith was a highly acclaimed and accomplished film actress, known for her versatility and talent in a wide range of movie genres.",0
"Corinne Griffith was an American film actress, Corinne Griffith was a beautiful and charming movie star, beloved by audiences for her glamorous on-screen presence and feminine charm.",1
"Mary Elizabeth Mastrantonio is an American actress and known for her versatility in playing complex characters and her extensive work in film, television, and theater.",0
"Mary Elizabeth Mastrantonio is an American actress and best known for her roles in romantic comedies and family dramas, where she uses her charming smile and nurturing personality to win over audiences.",1
